THEATER,ECHELON,POSTURE,LIN,DODIC,RATE
S,A,H,K57667,N340,3.79
S,A,R,K57667,N340,2.38
S,A,P,K57667,N340,5.61
S,A,A,K57667,N340,5.61
S,A,D,K57667,N340,5.61
S,A,S,K57667,N340,2.85
S,A,U,K57667,N340,1.4
S,B,S,K57667,N340,2.14
S,B,U,K57667,N340,1.05
S,B,H,K57667,N340,2.84
S,B,R,K57667,N340,1.78
S,B,P,K57667,N340,4.21
S,B,A,K57667,N340,4.21
S,B,D,K57667,N340,4.21
S,C,S,K57667,N340,1.6
S,C,R,K57667,N340,1.34
S,C,U,K57667,N340,0.78
S,C,H,K57667,N340,2.13
S,C,P,K57667,N340,3.16
S,C,A,K57667,N340,3.16
S,C,D,K57667,N340,3.16
S,D,A,K57667,N340,2.37
S,D,D,K57667,N340,2.37
S,D,S,K57667,N340,1.2
S,D,U,K57667,N340,0.59
S,D,H,K57667,N340,1.6
S,D,R,K57667,N340,1
S,D,P,K57667,N340,2.37
S,A,H,K57667,N464,3.79
S,A,R,K57667,N464,2.38
S,A,P,K57667,N464,5.61
S,A,A,K57667,N464,5.61
S,A,D,K57667,N464,5.61
S,A,S,K57667,N464,2.85
S,A,U,K57667,N464,1.4
S,B,S,K57667,N464,2.14
S,B,U,K57667,N464,1.05
S,B,H,K57667,N464,2.84
S,B,R,K57667,N464,1.78
S,B,P,K57667,N464,4.21
S,B,A,K57667,N464,4.21
S,B,D,K57667,N464,4.21
S,C,S,K57667,N464,1.6
S,C,R,K57667,N464,1.34
S,C,U,K57667,N464,0.78
S,C,H,K57667,N464,2.13
S,C,P,K57667,N464,3.16
S,C,A,K57667,N464,3.16
S,C,D,K57667,N464,3.16
S,D,A,K57667,N464,2.37
S,D,D,K57667,N464,2.37
S,D,S,K57667,N464,1.2
S,D,U,K57667,N464,0.59
S,D,H,K57667,N464,1.6
S,D,R,K57667,N464,1
S,D,P,K57667,N464,2.37
S,A,H,K57667,N523,36.07
S,A,R,K57667,N523,22.64
S,A,P,K57667,N523,53.43
S,A,A,K57667,N523,53.43
S,A,D,K57667,N523,53.43
S,A,S,K57667,N523,27.11
S,A,U,K57667,N523,13.36
S,B,S,K57667,N523,20.35
S,B,U,K57667,N523,10.02
S,B,H,K57667,N523,27.07
S,B,R,K57667,N523,16.99
S,B,P,K57667,N523,40.1
S,B,A,K57667,N523,40.1
S,B,D,K57667,N523,40.1
S,C,S,K57667,N523,15.26
S,C,R,K57667,N523,12.75
S,C,U,K57667,N523,7.52
S,C,H,K57667,N523,20.3
S,C,P,K57667,N523,30.08
S,C,A,K57667,N523,30.08
S,C,D,K57667,N523,30.08
S,D,A,K57667,N523,22.56
S,D,D,K57667,N523,22.56
S,D,S,K57667,N523,11.45
S,D,U,K57667,N523,5.64
S,D,H,K57667,N523,15.23
S,D,R,K57667,N523,9.56
S,D,P,K57667,N523,22.56
S,A,H,K57803,D061,0.02
S,A,R,K57803,D061,0.007356
S,A,P,K57803,D061,0.03
S,A,A,K57803,D061,0.03
S,A,D,K57803,D061,0.03
S,A,S,K57803,D061,0.01
S,A,U,K57803,D061,0.002271
S,B,S,K57803,D061,0.01
S,B,U,K57803,D061,0.001704
S,B,H,K57803,D061,0.01
S,B,R,K57803,D061,0.00552
S,B,P,K57803,D061,0.02
S,B,A,K57803,D061,0.02
S,B,D,K57803,D061,0.02
S,C,S,K57803,D061,0.008114
S,C,R,K57803,D061,0.004141
S,C,U,K57803,D061,0.001278
S,C,H,K57803,D061,0.01
S,C,P,K57803,D061,0.02
S,C,A,K57803,D061,0.02
S,C,D,K57803,D061,0.02
S,D,A,K57803,D061,0.01
S,D,D,K57803,D061,0.01
S,D,S,K57803,D061,0.006087
S,D,U,K57803,D061,0.0009587
S,D,H,K57803,D061,0.01
S,D,R,K57803,D061,0.003106
S,D,P,K57803,D061,0.01
S,A,H,K57803,D501,0.003518
S,A,R,K57803,D501,0.001223
S,A,P,K57803,D501,0.00782
S,A,A,K57803,D501,0.00782
S,A,D,K57803,D501,0.00782
S,A,S,K57803,D501,0.002435
S,A,U,K57803,D501,0.000524
S,B,S,K57803,D501,0.001827
S,B,U,K57803,D501,0.0003932
S,B,H,K57803,D501,0.00264
S,B,R,K57803,D501,0.0009175
S,B,P,K57803,D501,0.005868
S,B,A,K57803,D501,0.005868
S,B,D,K57803,D501,0.005868
S,C,S,K57803,D501,0.001371
S,C,R,K57803,D501,0.0006882
S,C,U,K57803,D501,0.0002949
S,C,H,K57803,D501,0.00198
S,C,P,K57803,D501,0.004402
S,C,A,K57803,D501,0.004402
S,C,D,K57803,D501,0.004402
S,D,A,K57803,D501,0.003302
S,D,D,K57803,D501,0.003302
S,D,S,K57803,D501,0.001028
S,D,U,K57803,D501,0.0002212
S,D,H,K57803,D501,0.001486
S,D,R,K57803,D501,0.0005162
S,D,P,K57803,D501,0.003302
S,A,H,K57803,D502,0.09
S,A,R,K57803,D502,0.03
S,A,P,K57803,D502,0.18
S,A,A,K57803,D502,0.18
S,A,D,K57803,D502,0.18
S,A,S,K57803,D502,0.05
S,A,U,K57803,D502,0.01
S,B,S,K57803,D502,0.03
S,B,U,K57803,D502,0.01
S,B,H,K57803,D502,0.07
S,B,R,K57803,D502,0.02
S,B,P,K57803,D502,0.13
S,B,A,K57803,D502,0.13
S,B,D,K57803,D502,0.13
S,C,S,K57803,D502,0.02
S,C,R,K57803,D502,0.01
S,C,U,K57803,D502,0.009463
S,C,H,K57803,D502,0.05
S,C,P,K57803,D502,0.1
S,C,A,K57803,D502,0.1
S,C,D,K57803,D502,0.1
S,D,A,K57803,D502,0.07
S,D,D,K57803,D502,0.07
S,D,S,K57803,D502,0.02
S,D,U,K57803,D502,0.007098
S,D,H,K57803,D502,0.03
S,D,R,K57803,D502,0.01
S,D,P,K57803,D502,0.07
S,A,H,K57803,D505,1.31
S,A,R,K57803,D505,0.96
S,A,P,K57803,D505,1.64
S,A,A,K57803,D505,1.64
S,A,D,K57803,D505,1.64
S,A,S,K57803,D505,1.08
S,A,U,K57803,D505,0.54
S,B,S,K57803,D505,0.81
S,B,U,K57803,D505,0.4
S,B,H,K57803,D505,0.98
S,B,R,K57803,D505,0.72
S,B,P,K57803,D505,1.23
S,B,A,K57803,D505,1.23
S,B,D,K57803,D505,1.23
S,C,S,K57803,D505,0.6
S,C,R,K57803,D505,0.54
S,C,U,K57803,D505,0.3
S,C,H,K57803,D505,0.73
S,C,P,K57803,D505,0.92
S,C,A,K57803,D505,0.92
S,C,D,K57803,D505,0.92
S,D,A,K57803,D505,0.69
S,D,D,K57803,D505,0.69
S,D,S,K57803,D505,0.45
S,D,U,K57803,D505,0.22
S,D,H,K57803,D505,0.55
S,D,R,K57803,D505,0.4
S,D,P,K57803,D505,0.69
S,A,H,K57803,D510,0.0000575
S,A,R,K57803,D510,0
S,A,P,K57803,D510,0.0006126
S,A,A,K57803,D510,0.0006126
S,A,D,K57803,D510,0.0006126
S,A,S,K57803,D510,0
S,A,U,K57803,D510,0
S,B,S,K57803,D510,0
S,B,U,K57803,D510,0
S,B,H,K57803,D510,0.00004315
S,B,R,K57803,D510,0
S,B,P,K57803,D510,0.0004597
S,B,A,K57803,D510,0.0004597
S,B,D,K57803,D510,0.0004597
S,C,S,K57803,D510,0
S,C,R,K57803,D510,0
S,C,U,K57803,D510,0
S,C,H,K57803,D510,0.00003237
S,C,P,K57803,D510,0.0003448
S,C,A,K57803,D510,0.0003448
S,C,D,K57803,D510,0.0003448
S,D,A,K57803,D510,0.0002587
S,D,D,K57803,D510,0.0002587
S,D,S,K57803,D510,0
S,D,U,K57803,D510,0
S,D,H,K57803,D510,0.00002428
S,D,R,K57803,D510,0
S,D,P,K57803,D510,0.0002587
S,A,H,K57803,D514,0.06
S,A,R,K57803,D514,0.02
S,A,P,K57803,D514,0.12
S,A,A,K57803,D514,0.12
S,A,D,K57803,D514,0.12
S,A,S,K57803,D514,0.03
S,A,U,K57803,D514,0.01
S,B,S,K57803,D514,0.02
S,B,U,K57803,D514,0.009142
S,B,H,K57803,D514,0.04
S,B,R,K57803,D514,0.01
S,B,P,K57803,D514,0.09
S,B,A,K57803,D514,0.09
S,B,D,K57803,D514,0.09
S,C,S,K57803,D514,0.02
S,C,R,K57803,D514,0.01
S,C,U,K57803,D514,0.006857
S,C,H,K57803,D514,0.03
S,C,P,K57803,D514,0.06
S,C,A,K57803,D514,0.06
S,C,D,K57803,D514,0.06
S,D,A,K57803,D514,0.05
S,D,D,K57803,D514,0.05
S,D,S,K57803,D514,0.01
S,D,U,K57803,D514,0.005144
S,D,H,K57803,D514,0.02
S,D,R,K57803,D514,0.00989
S,D,P,K57803,D514,0.05
S,A,H,K57803,D515,0.04
S,A,R,K57803,D515,0.01
S,A,P,K57803,D515,0.09
S,A,A,K57803,D515,0.09
S,A,D,K57803,D515,0.09
S,A,S,K57803,D515,0.02
S,A,U,K57803,D515,0.007423
S,B,S,K57803,D515,0.02
S,B,U,K57803,D515,0.00557
S,B,H,K57803,D515,0.03
S,B,R,K57803,D515,0.01
S,B,P,K57803,D515,0.06
S,B,A,K57803,D515,0.06
S,B,D,K57803,D515,0.06
S,C,S,K57803,D515,0.01
S,C,R,K57803,D515,0.009979
S,C,U,K57803,D515,0.004178
S,C,H,K57803,D515,0.02
S,C,P,K57803,D515,0.05
S,C,A,K57803,D515,0.05
S,C,D,K57803,D515,0.05
S,D,A,K57803,D515,0.03
S,D,D,K57803,D515,0.03
S,D,S,K57803,D515,0.01
S,D,U,K57803,D515,0.003134
S,D,H,K57803,D515,0.01
S,D,R,K57803,D515,0.007485
S,D,P,K57803,D515,0.03
S,A,H,K57803,D528,1.73
S,A,R,K57803,D528,1.28
S,A,P,K57803,D528,2.17
S,A,A,K57803,D528,2.17
S,A,D,K57803,D528,2.17
S,A,S,K57803,D528,1.43
S,A,U,K57803,D528,0.72
S,B,S,K57803,D528,1.07
S,B,U,K57803,D528,0.54
S,B,H,K57803,D528,1.3
S,B,R,K57803,D528,0.95
S,B,P,K57803,D528,1.63
S,B,A,K57803,D528,1.63
S,B,D,K57803,D528,1.63
S,C,S,K57803,D528,0.8
S,C,R,K57803,D528,0.71
S,C,U,K57803,D528,0.4
S,C,H,K57803,D528,0.97
S,C,P,K57803,D528,1.22
S,C,A,K57803,D528,1.22
S,C,D,K57803,D528,1.22
S,D,A,K57803,D528,0.91
S,D,D,K57803,D528,0.91
S,D,S,K57803,D528,0.6
S,D,U,K57803,D528,0.3
S,D,H,K57803,D528,0.73
S,D,R,K57803,D528,0.54
S,D,P,K57803,D528,0.91
S,A,H,K57803,D532,0.84
S,A,R,K57803,D532,0.6
S,A,P,K57803,D532,1.08
S,A,A,K57803,D532,1.08
S,A,D,K57803,D532,1.08
S,A,S,K57803,D532,0.66
S,A,U,K57803,D532,0.35
S,B,S,K57803,D532,0.5
S,B,U,K57803,D532,0.26
S,B,H,K57803,D532,0.63
S,B,R,K57803,D532,0.45
S,B,P,K57803,D532,0.81
S,B,A,K57803,D532,0.81
S,B,D,K57803,D532,0.81
S,C,S,K57803,D532,0.37
S,C,R,K57803,D532,0.34
S,C,U,K57803,D532,0.2
S,C,H,K57803,D532,0.47
S,C,P,K57803,D532,0.6
S,C,A,K57803,D532,0.6
S,C,D,K57803,D532,0.6
S,D,A,K57803,D532,0.45
S,D,D,K57803,D532,0.45
S,D,S,K57803,D532,0.28
S,D,U,K57803,D532,0.15
S,D,H,K57803,D532,0.35
S,D,R,K57803,D532,0.25
S,D,P,K57803,D532,0.45
S,A,H,K57803,D533,27.14
S,A,R,K57803,D533,19.33
S,A,P,K57803,D533,34.63
S,A,A,K57803,D533,34.63
S,A,D,K57803,D533,34.63
S,A,S,K57803,D533,21.42
S,A,U,K57803,D533,11.42
S,B,S,K57803,D533,16.07
S,B,U,K57803,D533,8.57
S,B,H,K57803,D533,20.37
S,B,R,K57803,D533,14.5
S,B,P,K57803,D533,25.99
S,B,A,K57803,D533,25.99
S,B,D,K57803,D533,25.99
S,C,S,K57803,D533,12.05
S,C,R,K57803,D533,10.88
S,C,U,K57803,D533,6.43
S,C,H,K57803,D533,15.28
S,C,P,K57803,D533,19.49
S,C,A,K57803,D533,19.49
S,C,D,K57803,D533,19.49
S,D,A,K57803,D533,14.62
S,D,D,K57803,D533,14.62
S,D,S,K57803,D533,9.04
S,D,U,K57803,D533,4.82
S,D,H,K57803,D533,11.46
S,D,R,K57803,D533,8.16
S,D,P,K57803,D533,14.62
S,A,H,K57803,D540,5.09
S,A,R,K57803,D540,3.62
S,A,P,K57803,D540,6.49
S,A,A,K57803,D540,6.49
S,A,D,K57803,D540,6.49
S,A,S,K57803,D540,4.02
S,A,U,K57803,D540,2.14
S,B,S,K57803,D540,3.01
S,B,U,K57803,D540,1.61
S,B,H,K57803,D540,3.82
S,B,R,K57803,D540,2.72
S,B,P,K57803,D540,4.87
S,B,A,K57803,D540,4.87
S,B,D,K57803,D540,4.87
S,C,S,K57803,D540,2.26
S,C,R,K57803,D540,2.04
S,C,U,K57803,D540,1.2
S,C,H,K57803,D540,2.86
S,C,P,K57803,D540,3.65
S,C,A,K57803,D540,3.65
S,C,D,K57803,D540,3.65
S,D,A,K57803,D540,2.74
S,D,D,K57803,D540,2.74
S,D,S,K57803,D540,1.7
S,D,U,K57803,D540,0.9
S,D,H,K57803,D540,2.15
S,D,R,K57803,D540,1.53
S,D,P,K57803,D540,2.74
S,A,H,K57803,D541,9.33
S,A,R,K57803,D541,6.64
S,A,P,K57803,D541,11.9
S,A,A,K57803,D541,11.9
S,A,D,K57803,D541,11.9
S,A,S,K57803,D541,7.36
S,A,U,K57803,D541,3.92
S,B,S,K57803,D541,5.52
S,B,U,K57803,D541,2.94
S,B,H,K57803,D541,7
S,B,R,K57803,D541,4.99
S,B,P,K57803,D541,8.93
S,B,A,K57803,D541,8.93
S,B,D,K57803,D541,8.93
S,C,S,K57803,D541,4.14
S,C,R,K57803,D541,3.74
S,C,U,K57803,D541,2.21
S,C,H,K57803,D541,5.25
S,C,P,K57803,D541,6.7
S,C,A,K57803,D541,6.7
S,C,D,K57803,D541,6.7
S,D,A,K57803,D541,5.03
S,D,D,K57803,D541,5.03
S,D,S,K57803,D541,3.11
S,D,U,K57803,D541,1.66
S,D,H,K57803,D541,3.94
S,D,R,K57803,D541,2.81
S,D,P,K57803,D541,5.03
S,A,H,K57803,D544,0.28
S,A,R,K57803,D544,0.25
S,A,P,K57803,D544,0.32
S,A,A,K57803,D544,0.32
S,A,D,K57803,D544,0.32
S,A,S,K57803,D544,0.27
S,A,U,K57803,D544,0.19
S,B,S,K57803,D544,0.2
S,B,U,K57803,D544,0.14
S,B,H,K57803,D544,0.21
S,B,R,K57803,D544,0.19
S,B,P,K57803,D544,0.24
S,B,A,K57803,D544,0.24
S,B,D,K57803,D544,0.24
S,C,S,K57803,D544,0.15
S,C,R,K57803,D544,0.14
S,C,U,K57803,D544,0.11
S,C,H,K57803,D544,0.15
S,C,P,K57803,D544,0.18
S,C,A,K57803,D544,0.18
S,C,D,K57803,D544,0.18
S,D,A,K57803,D544,0.13
S,D,D,K57803,D544,0.13
S,D,S,K57803,D544,0.11
S,D,U,K57803,D544,0.08
S,D,H,K57803,D544,0.11
S,D,R,K57803,D544,0.1
S,D,P,K57803,D544,0.13
S,A,H,K57803,D563,24.42
S,A,R,K57803,D563,16.57
S,A,P,K57803,D563,31.62
S,A,A,K57803,D563,31.62
S,A,D,K57803,D563,31.62
S,A,S,K57803,D563,18.43
S,A,U,K57803,D563,10.63
S,B,S,K57803,D563,13.83
S,B,U,K57803,D563,7.97
S,B,H,K57803,D563,18.33
S,B,R,K57803,D563,12.43
S,B,P,K57803,D563,23.73
S,B,A,K57803,D563,23.73
S,B,D,K57803,D563,23.73
S,C,S,K57803,D563,10.37
S,C,R,K57803,D563,9.33
S,C,U,K57803,D563,5.98
S,C,H,K57803,D563,13.75
S,C,P,K57803,D563,17.8
S,C,A,K57803,D563,17.8
S,C,D,K57803,D563,17.8
S,D,A,K57803,D563,13.35
S,D,D,K57803,D563,13.35
S,D,S,K57803,D563,7.78
S,D,U,K57803,D563,4.49
S,D,H,K57803,D563,10.31
S,D,R,K57803,D563,7
S,D,P,K57803,D563,13.35
S,A,H,K57803,D579,7.15
S,A,R,K57803,D579,5.74
S,A,P,K57803,D579,8.84
S,A,A,K57803,D579,8.84
S,A,D,K57803,D579,8.84
S,A,S,K57803,D579,6.21
S,A,U,K57803,D579,2.8
S,B,S,K57803,D579,4.66
S,B,U,K57803,D579,2.1
S,B,H,K57803,D579,5.36
S,B,R,K57803,D579,4.3
S,B,P,K57803,D579,6.63
S,B,A,K57803,D579,6.63
S,B,D,K57803,D579,6.63
S,C,S,K57803,D579,3.5
S,C,R,K57803,D579,3.23
S,C,U,K57803,D579,1.58
S,C,H,K57803,D579,4.02
S,C,P,K57803,D579,4.98
S,C,A,K57803,D579,4.98
S,C,D,K57803,D579,4.98
S,D,A,K57803,D579,3.73
S,D,D,K57803,D579,3.73
S,D,S,K57803,D579,2.62
S,D,U,K57803,D579,1.18
S,D,H,K57803,D579,3.02
S,D,R,K57803,D579,2.42
S,D,P,K57803,D579,3.73
S,A,H,K57803,D864,5.27
S,A,R,K57803,D864,3.88
S,A,P,K57803,D864,6.5
S,A,A,K57803,D864,6.5
S,A,D,K57803,D864,6.5
S,A,S,K57803,D864,4.31
S,A,U,K57803,D864,2.06
S,B,S,K57803,D864,3.23
S,B,U,K57803,D864,1.54
S,B,H,K57803,D864,3.96
S,B,R,K57803,D864,2.91
S,B,P,K57803,D864,4.88
S,B,A,K57803,D864,4.88
S,B,D,K57803,D864,4.88
S,C,S,K57803,D864,2.43
S,C,R,K57803,D864,2.18
S,C,U,K57803,D864,1.16
S,C,H,K57803,D864,2.97
S,C,P,K57803,D864,3.66
S,C,A,K57803,D864,3.66
S,C,D,K57803,D864,3.66
S,D,A,K57803,D864,2.74
S,D,D,K57803,D864,2.74
S,D,S,K57803,D864,1.82
S,D,U,K57803,D864,0.86
S,D,H,K57803,D864,2.23
S,D,R,K57803,D864,1.64
S,D,P,K57803,D864,2.74
S,A,H,K57803,N285,16.96
S,A,R,K57803,N285,12.08
S,A,P,K57803,N285,21.64
S,A,A,K57803,N285,21.64
S,A,D,K57803,N285,21.64
S,A,S,K57803,N285,13.39
S,A,U,K57803,N285,7.14
S,B,S,K57803,N285,10.04
S,B,U,K57803,N285,5.35
S,B,H,K57803,N285,12.73
S,B,R,K57803,N285,9.07
S,B,P,K57803,N285,16.24
S,B,A,K57803,N285,16.24
S,B,D,K57803,N285,16.24
S,C,S,K57803,N285,7.53
S,C,R,K57803,N285,6.8
S,C,U,K57803,N285,4.02
S,C,H,K57803,N285,9.55
S,C,P,K57803,N285,12.18
S,C,A,K57803,N285,12.18
S,C,D,K57803,N285,12.18
S,D,A,K57803,N285,9.14
S,D,D,K57803,N285,9.14
S,D,S,K57803,N285,5.65
S,D,U,K57803,N285,3.01
S,D,H,K57803,N285,7.16
S,D,R,K57803,N285,5.1
S,D,P,K57803,N285,9.14
S,A,H,K57803,N286,16.96
S,A,R,K57803,N286,12.08
S,A,P,K57803,N286,21.64
S,A,A,K57803,N286,21.64
S,A,D,K57803,N286,21.64
S,A,S,K57803,N286,13.39
S,A,U,K57803,N286,7.14
S,B,S,K57803,N286,10.04
S,B,U,K57803,N286,5.35
S,B,H,K57803,N286,12.73
S,B,P,K57803,N286,16.24
S,B,R,K57803,N286,9.07
S,B,A,K57803,N286,16.24
S,B,D,K57803,N286,16.24
S,C,S,K57803,N286,7.53
S,C,R,K57803,N286,6.8
S,C,U,K57803,N286,4.02
S,C,H,K57803,N286,9.55
S,C,P,K57803,N286,12.18
S,C,A,K57803,N286,12.18
S,C,D,K57803,N286,12.18
S,D,A,K57803,N286,9.14
S,D,D,K57803,N286,9.14
S,D,S,K57803,N286,5.65
S,D,U,K57803,N286,3.01
S,D,H,K57803,N286,7.16
S,D,R,K57803,N286,5.1
S,D,P,K57803,N286,9.14
S,A,H,K57803,N340,4.24
S,A,R,K57803,N340,3.02
S,A,P,K57803,N340,5.41
S,A,A,K57803,N340,5.41
S,A,D,K57803,N340,5.41
S,A,S,K57803,N340,3.35
S,A,U,K57803,N340,1.78
S,B,S,K57803,N340,2.51
S,B,U,K57803,N340,1.34
S,B,R,K57803,N340,2.27
S,B,H,K57803,N340,3.18
S,B,P,K57803,N340,4.06
S,B,A,K57803,N340,4.06
S,B,D,K57803,N340,4.06
S,C,S,K57803,N340,1.88
S,C,R,K57803,N340,1.7
S,C,U,K57803,N340,1
S,C,H,K57803,N340,2.39
S,C,P,K57803,N340,3.05
S,C,A,K57803,N340,3.05
S,C,D,K57803,N340,3.05
S,D,A,K57803,N340,2.28
S,D,D,K57803,N340,2.28
S,D,S,K57803,N340,1.41
S,D,U,K57803,N340,0.75
S,D,H,K57803,N340,1.79
S,D,R,K57803,N340,1.28
S,D,P,K57803,N340,2.28
S,A,H,K57803,N464,4.24
S,A,R,K57803,N464,3.02
S,A,P,K57803,N464,5.41
S,A,A,K57803,N464,5.41
S,A,D,K57803,N464,5.41
S,A,S,K57803,N464,3.35
S,A,U,K57803,N464,1.78
S,B,S,K57803,N464,2.51
S,B,R,K57803,N464,2.27
S,B,U,K57803,N464,1.34
S,B,H,K57803,N464,3.18
S,B,P,K57803,N464,4.06
S,B,A,K57803,N464,4.06
S,B,D,K57803,N464,4.06
S,C,S,K57803,N464,1.88
S,C,R,K57803,N464,1.7
S,C,U,K57803,N464,1
S,C,H,K57803,N464,2.39
S,C,P,K57803,N464,3.05
S,C,A,K57803,N464,3.05
S,C,D,K57803,N464,3.05
S,D,A,K57803,N464,2.28
S,D,D,K57803,N464,2.28
S,D,S,K57803,N464,1.41
S,D,U,K57803,N464,0.75
S,D,H,K57803,N464,1.79
S,D,R,K57803,N464,1.28
S,D,P,K57803,N464,2.28
S,A,H,K57803,N523,40.39
S,A,R,K57803,N523,28.76
S,A,P,K57803,N523,51.53
S,A,A,K57803,N523,51.53
S,A,D,K57803,N523,51.53
S,A,S,K57803,N523,31.87
S,A,U,K57803,N523,16.99
S,B,S,K57803,N523,23.92
S,B,R,K57803,N523,21.58
S,B,U,K57803,N523,12.75
S,B,H,K57803,N523,30.31
S,B,P,K57803,N523,38.67
S,B,A,K57803,N523,38.67
S,B,D,K57803,N523,38.67
S,C,S,K57803,N523,17.94
S,C,R,K57803,N523,16.19
S,C,U,K57803,N523,9.56
S,C,H,K57803,N523,22.73
S,C,P,K57803,N523,29.01
S,C,A,K57803,N523,29.01
S,C,D,K57803,N523,29.01
S,D,A,K57803,N523,21.76
S,D,D,K57803,N523,21.76
S,D,S,K57803,N523,13.46
S,D,U,K57803,N523,7.17
S,D,H,K57803,N523,17.05
S,D,R,K57803,N523,12.15
S,D,P,K57803,N523,21.76
S,A,H,K57821,D061,0.02
S,A,R,K57821,D061,0.007356
S,A,P,K57821,D061,0.03
S,A,A,K57821,D061,0.03
S,A,D,K57821,D061,0.03
S,A,S,K57821,D061,0.01
S,A,U,K57821,D061,0.002271
S,B,S,K57821,D061,0.01
S,B,R,K57821,D061,0.00552
S,B,U,K57821,D061,0.001704
S,B,H,K57821,D061,0.01
S,B,P,K57821,D061,0.02
S,B,A,K57821,D061,0.02
S,B,D,K57821,D061,0.02
S,C,S,K57821,D061,0.008114
S,C,R,K57821,D061,0.004141
S,C,U,K57821,D061,0.001278
S,C,H,K57821,D061,0.01
S,C,P,K57821,D061,0.02
S,C,A,K57821,D061,0.02
S,C,D,K57821,D061,0.02
S,D,A,K57821,D061,0.01
S,D,D,K57821,D061,0.01
S,D,S,K57821,D061,0.006087
S,D,U,K57821,D061,0.0009587
S,D,H,K57821,D061,0.01
S,D,R,K57821,D061,0.003106
S,D,P,K57821,D061,0.01
S,A,H,K57821,D501,0.003518
S,A,R,K57821,D501,0.001223
S,A,P,K57821,D501,0.00782
S,A,A,K57821,D501,0.00782
S,A,D,K57821,D501,0.00782
S,A,S,K57821,D501,0.002435
S,A,U,K57821,D501,0.000524
S,B,S,K57821,D501,0.001827
S,B,R,K57821,D501,0.0009175
S,B,U,K57821,D501,0.0003932
S,B,H,K57821,D501,0.00264
S,B,P,K57821,D501,0.005868
S,B,A,K57821,D501,0.005868
S,B,D,K57821,D501,0.005868
S,C,S,K57821,D501,0.001371
S,C,R,K57821,D501,0.0006882
S,C,U,K57821,D501,0.0002949
S,C,H,K57821,D501,0.00198
S,C,P,K57821,D501,0.004402
S,C,A,K57821,D501,0.004402
S,C,D,K57821,D501,0.004402
S,D,A,K57821,D501,0.003302
S,D,D,K57821,D501,0.003302
S,D,S,K57821,D501,0.001028
S,D,U,K57821,D501,0.0002212
S,D,H,K57821,D501,0.001486
S,D,R,K57821,D501,0.0005162
S,D,P,K57821,D501,0.003302
S,A,H,K57821,D502,0.09
S,A,R,K57821,D502,0.03
S,A,P,K57821,D502,0.18
S,A,A,K57821,D502,0.18
S,A,D,K57821,D502,0.18
S,A,S,K57821,D502,0.05
S,A,U,K57821,D502,0.01
S,B,S,K57821,D502,0.03
S,B,R,K57821,D502,0.02
S,B,U,K57821,D502,0.01
S,B,H,K57821,D502,0.07
S,B,P,K57821,D502,0.13
S,B,A,K57821,D502,0.13
S,B,D,K57821,D502,0.13
S,C,S,K57821,D502,0.02
S,C,R,K57821,D502,0.01
S,C,U,K57821,D502,0.009463
S,C,H,K57821,D502,0.05
S,C,P,K57821,D502,0.1
S,C,A,K57821,D502,0.1
S,C,D,K57821,D502,0.1
S,D,A,K57821,D502,0.07
S,D,D,K57821,D502,0.07
S,D,S,K57821,D502,0.02
S,D,U,K57821,D502,0.007098
S,D,H,K57821,D502,0.03
S,D,R,K57821,D502,0.01
S,D,P,K57821,D502,0.07
S,A,H,K57821,D505,1.31
S,A,R,K57821,D505,0.96
S,A,P,K57821,D505,1.64
S,A,A,K57821,D505,1.64
S,A,D,K57821,D505,1.64
S,A,S,K57821,D505,1.08
S,A,U,K57821,D505,0.54
S,B,S,K57821,D505,0.81
S,B,R,K57821,D505,0.72
S,B,U,K57821,D505,0.4
S,B,H,K57821,D505,0.98
S,B,P,K57821,D505,1.23
S,B,A,K57821,D505,1.23
S,B,D,K57821,D505,1.23
S,C,S,K57821,D505,0.6
S,C,R,K57821,D505,0.54
S,C,U,K57821,D505,0.3
S,C,H,K57821,D505,0.73
S,C,P,K57821,D505,0.92
S,C,A,K57821,D505,0.92
S,C,D,K57821,D505,0.92
S,D,A,K57821,D505,0.69
S,D,D,K57821,D505,0.69
S,D,S,K57821,D505,0.45
S,D,U,K57821,D505,0.22
S,D,H,K57821,D505,0.55
S,D,R,K57821,D505,0.4
S,D,P,K57821,D505,0.69
S,A,H,K57821,D510,0.0000575
S,A,R,K57821,D510,0
S,A,P,K57821,D510,0.0006126
S,A,A,K57821,D510,0.0006126
S,A,D,K57821,D510,0.0006126
S,A,S,K57821,D510,0
S,A,U,K57821,D510,0
S,B,S,K57821,D510,0
S,B,R,K57821,D510,0
S,B,U,K57821,D510,0
S,B,H,K57821,D510,0.00004315
S,B,P,K57821,D510,0.0004597
S,B,A,K57821,D510,0.0004597
S,B,D,K57821,D510,0.0004597
S,C,S,K57821,D510,0
S,C,R,K57821,D510,0
S,C,U,K57821,D510,0
S,C,H,K57821,D510,0.00003237
S,C,P,K57821,D510,0.0003448
S,C,A,K57821,D510,0.0003448
S,C,D,K57821,D510,0.0003448
S,D,A,K57821,D510,0.0002587
S,D,D,K57821,D510,0.0002587
S,D,S,K57821,D510,0
S,D,U,K57821,D510,0
S,D,H,K57821,D510,0.00002428
S,D,R,K57821,D510,0
S,D,P,K57821,D510,0.0002587
S,A,H,K57821,D514,0.06
S,A,R,K57821,D514,0.02
S,A,P,K57821,D514,0.12
